user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
39650325180,US,10,2,0,,FALSE,TRUE,FALSE,FALSE,0,559,33,3
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
43394468170,US,10,3,108,,FALSE,TRUE,FALSE,FALSE,0,507,103,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
41609930454,US,12,9,13,,FALSE,FALSE,FALSE,FALSE,0,462,31,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
40512378686,US,10,13,33,,FALSE,TRUE,FALSE,FALSE,0,545,56,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
39390574530,US,8,9,17,,FALSE,TRUE,FALSE,FALSE,0,531,19,3
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
40431002931,US,8,2,7,,FALSE,TRUE,FALSE,FALSE,0,541,73,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
40838491326,US,12,9,39,,FALSE,TRUE,FALSE,FALSE,0,556,74,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
41049020730,US,13,11,21,,FALSE,TRUE,FALSE,FALSE,0,450,74,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
40231533815,US,16,10,48,,FALSE,TRUE,FALSE,FALSE,0,546,72,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
40030445546,US,9,2,8,,FALSE,TRUE,FALSE,FALSE,0,547,67,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
39006182454,US,11,7,46,,FALSE,FALSE,FALSE,FALSE,0,507,16,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
39640935081,US,8,8,0,,FALSE,TRUE,FALSE,FALSE,0,529,38,2
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
40459380850,US,11,7,17,,FALSE,TRUE,FALSE,FALSE,0,545,44,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
39658589835,US,7,8,95,,FALSE,FALSE,FALSE,FALSE,0,392,14,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
41573989222,US,14,14,36,,FALSE,FALSE,FALSE,FALSE,0,470,35,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
39438541057,US,10,10,37,,FALSE,FALSE,FALSE,FALSE,0,522,23,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
39624893721,US,17,11,53,,FALSE,FALSE,FALSE,FALSE,0,509,24,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
45268971465,US,17,3,2,,FALSE,TRUE,FALSE,FALSE,0,219,32,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
41806721045,US,13,15,37,,FALSE,FALSE,FALSE,FALSE,0,494,29,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
42015962061,US,15,13,17,,FALSE,TRUE,FALSE,FALSE,0,485,14,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
40465082272,US,15,5,104,,FALSE,TRUE,FALSE,FALSE,0,533,77,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
40054833995,US,14,7,47,,FALSE,TRUE,FALSE,FALSE,0,534,35,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
43473088459,US,13,9,35,,FALSE,TRUE,FALSE,FALSE,0,542,58,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
39470010909,US,12,2,32,,FALSE,TRUE,FALSE,FALSE,0,531,53,1
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
40443770055,US,10,8,9,,FALSE,TRUE,FALSE,FALSE,0,558,69,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
45464273547,US,11,6,6,,FALSE,TRUE,FALSE,FALSE,0,191,35,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
39045505396,US,9,10,6,,FALSE,FALSE,FALSE,FALSE,0,538,59,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
41630043087,US,10,6,20,,FALSE,TRUE,FALSE,FALSE,0,457,17,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
39208887991,US,8,7,23,,FALSE,FALSE,FALSE,FALSE,0,541,19,5
