label,counter,user_id,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count,avg_comment,avg_like,avg_post_len,avg_#,avg_@,var_comment,var_like,var_post_len,var_#,var_@
0,0,-2147483648,9,1,5,0,0,0,0,0,0,521,40,4,0,1,169,0,0,0,3,17788,0,0
0,1,-2147483648,19,19,0,0,0,1,0,0,0,448,102,4,0,0,0,0,0,0,0,0,0,0
0,2,-2147483648,8,3,33,0,0,1,0,0,0,517,34,1,0,0,0,0,0,0,0,0,0,0
0,3,-2147483648,11,9,7,0,0,1,0,0,0,90,28,5,0,0,0,0,0,0,0,0,0,0
0,4,-2147483648,13,10,8,0,0,1,0,0,0,451,59,5,0,0,0,0,0,0,0,0,0,0
0,5,-2147483648,12,8,8,0,0,1,0,0,0,496,25,4,0,0,0,0,0,0,0,0,0,0
0,6,-2147483648,11,9,12,0,0,0,0,0,0,481,51,5,0,3,0,0,0,0,5,0,0,0
0,7,-2147483648,10,2,33,0,0,0,0,0,0,521,22,5,0,0,2,0,0,0,0,39,0,0
0,8,-2147483648,10,2,19,0,0,0,0,0,0,436,33,5,0,0,51,0,0,0,1,2910,0,0
0,9,-2147483648,12,10,22,0,0,1,0,0,0,534,62,4,0,0,0,0,0,0,0,0,0,0
0,10,-2147483648,9,1,19,0,0,0,0,0,0,509,14,4,0,1,1,0,0,0,0,12,0,0
0,11,-2147483648,10,8,30,0,0,1,0,0,0,528,82,3,0,0,0,0,0,0,0,0,0,0
0,12,-2147483648,8,2,62,0,0,1,0,0,0,561,64,4,0,0,0,0,0,0,0,0,0,0
0,13,-2147483648,8,7,31,0,0,0,0,0,0,280,61,5,0,0,15,0,0,0,0,654,0,0
0,14,-2147483648,13,9,42,0,0,1,0,0,0,528,80,3,0,0,0,0,0,0,0,0,0,0
0,15,-2147483648,10,8,22,0,0,1,0,0,0,94,40,3,0,0,0,0,0,0,0,0,0,0
0,16,-2147483648,10,14,27,0,0,0,0,0,0,582,59,4,0,3,25,0,0,0,1,494,0,0
0,17,-2147483648,11,12,84,0,0,1,0,0,0,537,68,5,0,0,0,0,0,0,0,0,0,0
0,18,-2147483648,12,7,18,0,0,1,0,0,0,503,90,5,0,0,0,0,0,0,0,0,0,0
0,19,-2147483648,9,10,84,0,0,1,0,0,0,537,45,3,0,0,0,0,0,0,0,0,0,0
0,20,-2147483648,9,1,60,0,0,1,0,0,0,542,67,4,0,0,0,0,0,0,0,0,0,0
0,21,-2147483648,15,13,1,0,0,1,0,0,0,520,60,5,0,0,0,0,0,0,0,0,0,0
0,22,-2147483648,16,9,20,0,0,1,0,0,0,497,59,4,0,0,0,0,0,0,0,0,0,0
0,23,-2147483648,12,2,13,0,0,0,0,0,0,432,69,4,0,0,0,0,0,0,0,0,0,0
0,24,-2147483648,10,7,16,0,0,1,0,0,0,484,95,5,0,0,0,0,0,0,0,0,0,0
0,25,-2147483648,10,8,16,0,0,0,0,0,0,425,22,4,0,1,0,0,0,0,0,0,0,0
0,26,-2147483648,9,2,55,0,0,1,0,0,0,492,28,2,0,0,0,0,0,0,0,0,0,0
0,27,-2147483648,11,3,12,0,0,1,0,0,0,278,57,5,0,0,0,0,0,0,0,0,0,0
0,28,-2147483648,6,2,43,0,0,1,0,0,0,477,25,2,0,0,0,0,0,0,0,0,0,0
0,29,-2147483648,12,1,140,0,0,0,0,0,0,486,56,5,0,0,0,0,0,0,1,0,0,0
0,30,-2147483648,9,1,30,0,0,0,0,0,0,487,40,5,0,1,134,0,0,0,1,34392,0,0
0,31,-2147483648,7,10,41,0,0,0,0,0,0,467,61,4,0,2,0,0,0,0,2,0,0,0
0,32,-2147483648,15,12,37,0,0,1,0,0,0,499,84,5,0,0,0,0,0,0,0,0,0,0
0,33,-2147483648,10,9,77,0,0,1,0,0,0,488,30,4,0,0,0,0,0,0,0,0,0,0
0,34,-2147483648,9,2,31,0,0,1,0,0,0,514,66,5,0,0,0,0,0,0,0,0,0,0
0,35,-2147483648,15,8,18,0,0,0,0,0,0,375,14,4,0,1,0,0,0,0,0,0,0,0
0,36,-2147483648,11,14,0,0,0,1,0,0,0,498,78,4,0,0,0,0,0,0,0,0,0,0
0,37,-2147483648,7,1,40,0,0,1,0,0,0,530,58,4,0,0,0,0,0,0,0,0,0,0
0,38,-2147483648,11,12,2,0,0,1,0,0,0,506,79,3,0,0,0,0,0,0,0,0,0,0
0,39,-2147483648,10,7,10,0,0,1,0,0,0,484,77,4,0,0,0,0,0,0,0,0,0,0
0,40,-2147483648,9,2,137,0,0,0,0,0,0,331,82,4,0,1,0,0,0,0,2,0,0,0
0,41,-2147483648,10,9,30,0,0,0,0,0,0,621,65,4,0,2,58,0,0,0,1,1443,0,0
0,42,-2147483648,15,3,76,0,0,1,0,0,0,451,78,4,0,0,0,0,0,0,0,0,0,0
0,43,-2147483648,12,9,37,0,0,1,0,0,0,449,60,3,0,0,0,0,0,0,0,0,0,0
0,44,-2147483648,7,3,13,0,0,0,0,0,0,461,70,4,0,0,0,0,0,0,0,0,0,0
0,45,-2147483648,9,2,6,0,0,1,0,0,0,517,62,0,0,0,0,0,0,0,0,0,0,0
0,46,-2147483648,13,13,65,0,0,1,0,0,0,474,87,4,0,0,0,0,0,0,0,0,0,0
0,47,-2147483648,8,3,17,0,0,1,0,0,0,483,74,4,0,0,0,0,0,0,0,0,0,0
0,48,-2147483648,18,10,5,0,0,0,0,0,0,383,57,4,0,0,20,0,0,0,0,744,0,0
0,49,-2147483648,7,3,5,0,0,0,0,0,0,462,59,5,0,0,0,0,0,0,0,0,0,0
0,50,-2147483648,12,11,33,0,0,1,0,0,0,495,85,5,0,0,0,0,0,0,0,0,0,0
0,51,-2147483648,9,10,19,0,0,0,0,0,0,544,85,5,0,1,11,0,0,0,1,414,0,0
0,52,-2147483648,7,8,87,0,0,0,0,0,0,489,46,4,0,1,0,0,0,0,1,0,0,0
0,53,-2147483648,11,2,8,0,0,1,0,0,0,505,65,5,0,0,0,0,0,0,0,0,0,0
0,54,-2147483648,13,9,51,0,0,0,0,0,0,564,87,4,0,1,4,0,0,0,3,9,0,0
0,55,-2147483648,13,3,0,0,0,1,0,0,0,502,86,5,0,0,0,0,0,0,0,0,0,0
0,56,-2147483648,8,6,15,0,0,1,0,0,0,568,63,4,0,0,0,0,0,0,0,0,0,0
0,57,-2147483648,9,9,122,0,0,1,0,0,0,451,83,4,0,0,0,0,0,0,0,0,0,0
0,58,-2147483648,12,6,7,0,0,1,0,0,0,451,79,4,0,0,0,0,0,0,0,0,0,0
0,59,-2147483648,12,10,43,0,0,1,0,0,0,549,50,4,0,0,0,0,0,0,0,0,0,0
0,60,-2147483648,16,12,9,0,0,1,0,0,0,531,60,5,0,0,0,0,0,0,0,0,0,0
0,61,-2147483648,7,3,28,0,0,0,0,0,0,384,21,5,0,0,43,0,0,0,0,1598,0,0
0,62,-2147483648,8,8,11,0,0,1,0,0,0,558,64,5,0,0,0,0,0,0,0,0,0,0
0,63,-2147483648,14,9,7,0,0,0,0,0,0,386,68,5,0,0,0,0,0,0,0,0,0,0
0,64,-2147483648,10,9,98,0,0,1,0,0,0,458,23,5,0,0,0,0,0,0,0,0,0,0
0,65,-2147483648,10,8,9,0,0,1,0,0,0,556,32,5,0,0,0,0,0,0,0,0,0,0
0,66,-2147483648,16,14,5,0,0,1,0,0,0,511,75,5,0,0,0,0,0,0,0,0,0,0
0,67,-2147483648,19,9,19,0,0,1,0,0,0,476,69,5,0,0,0,0,0,0,0,0,0,0
0,68,-2147483648,11,1,93,0,0,0,0,0,0,449,73,4,0,1,0,0,0,0,0,0,0,0
0,69,-2147483648,7,3,8,0,0,1,0,0,0,527,23,4,0,0,0,0,0,0,0,0,0,0
0,70,-2147483648,10,2,17,0,0,0,0,0,0,508,27,4,0,2,0,0,0,0,1,0,0,0
0,71,-2147483648,10,9,2,0,0,1,0,0,0,551,45,2,0,0,0,0,0,0,0,0,0,0
0,72,-2147483648,11,10,77,0,0,1,0,0,0,595,63,4,0,0,0,0,0,0,0,0,0,0
0,73,-2147483648,14,8,20,0,0,1,0,0,0,530,89,4,0,0,0,0,0,0,0,0,0,0
0,74,-2147483648,7,2,37,0,0,1,0,0,0,495,64,4,0,0,0,0,0,0,0,0,0,0
0,75,-2147483648,8,7,126,0,0,0,0,0,0,394,26,5,0,0,94,0,0,0,0,7550,0,0
0,76,-2147483648,14,12,44,0,0,1,0,0,0,556,117,5,0,0,0,0,0,0,0,0,0,0
0,77,-2147483648,13,2,11,0,0,1,0,0,0,496,86,5,0,0,0,0,0,0,0,0,0,0
0,78,-2147483648,10,2,0,0,0,1,0,0,0,559,33,3,0,0,0,0,0,0,0,0,0,0
0,79,-2147483648,10,3,108,0,0,1,0,0,0,507,103,5,0,0,0,0,0,0,0,0,0,0
0,80,-2147483648,12,9,13,0,0,0,0,0,0,462,31,4,0,1,6,0,0,0,0,89,0,0
0,81,-2147483648,10,13,33,0,0,1,0,0,0,545,56,5,0,0,0,0,0,0,0,0,0,0
0,82,-2147483648,8,9,17,0,0,1,0,0,0,531,19,3,0,0,0,0,0,0,0,0,0,0
0,83,-2147483648,8,2,7,0,0,1,0,0,0,541,73,4,0,0,0,0,0,0,0,0,0,0
0,84,-2147483648,12,9,39,0,0,1,0,0,0,556,74,4,0,0,0,0,0,0,0,0,0,0
0,85,-2147483648,13,11,21,0,0,1,0,0,0,450,74,5,0,0,0,0,0,0,0,0,0,0
0,86,-2147483648,16,10,48,0,0,1,0,0,0,546,72,5,0,0,0,0,0,0,0,0,0,0
0,87,-2147483648,9,2,8,0,0,1,0,0,0,547,67,4,0,0,0,0,0,0,0,0,0,0
0,88,-2147483648,11,7,46,0,0,0,0,0,0,507,16,4,0,0,23,0,0,0,0,610,0,0
0,89,-2147483648,8,8,0,0,0,1,0,0,0,529,38,2,0,0,0,0,0,0,0,0,0,0
0,90,-2147483648,11,7,17,0,0,1,0,0,0,545,44,5,0,0,0,0,0,0,0,0,0,0
0,91,-2147483648,7,8,95,0,0,0,0,0,0,392,14,5,0,0,67,0,0,0,0,1201,0,0
0,92,-2147483648,14,14,36,0,0,0,0,0,0,470,35,5,0,3,1,0,0,0,2,16,0,0
0,93,-2147483648,10,10,37,0,0,0,0,0,0,522,23,5,0,1,64,0,0,0,1,5154,0,0
0,94,-2147483648,17,11,53,0,0,0,0,0,0,509,24,4,0,1,0,0,0,0,1,1,0,0
0,95,-2147483648,17,3,2,0,0,1,0,0,0,219,32,4,0,0,0,0,0,0,0,0,0,0
0,96,-2147483648,13,15,37,0,0,0,0,0,0,494,29,4,0,0,0,0,0,0,1,0,0,0
0,97,-2147483648,15,13,17,0,0,1,0,0,0,485,14,4,0,0,0,0,0,0,0,0,0,0
0,98,-2147483648,15,5,104,0,0,1,0,0,0,533,77,4,0,0,0,0,0,0,0,0,0,0
0,99,-2147483648,14,7,47,0,0,1,0,0,0,534,35,5,0,0,0,0,0,0,0,0,0,0
0,100,-2147483648,13,9,35,0,0,1,0,0,0,542,58,4,0,0,0,0,0,0,0,0,0,0
0,101,-2147483648,12,2,32,0,0,1,0,0,0,531,53,1,0,0,0,0,0,0,0,0,0,0
0,102,-2147483648,10,8,9,0,0,1,0,0,0,558,69,5,0,0,0,0,0,0,0,0,0,0
0,103,-2147483648,11,6,6,0,0,1,0,0,0,191,35,4,0,0,0,0,0,0,0,0,0,0
0,104,-2147483648,9,10,6,0,0,0,0,0,0,538,59,4,0,2,0,0,0,0,1,0,0,0
0,105,-2147483648,10,6,20,0,0,1,0,0,0,457,17,4,0,0,0,0,0,0,0,0,0,0
0,106,-2147483648,8,7,23,0,0,0,0,0,0,541,19,5,0,0,18,0,0,0,0,319,0,0
0,107,-2147483648,11,9,32,0,0,1,0,0,0,584,72,4,0,0,0,0,0,0,0,0,0,0
0,108,-2147483648,10,2,11,0,0,1,0,0,0,525,77,4,0,0,0,0,0,0,0,0,0,0
0,109,-2147483648,11,2,29,0,0,1,0,0,0,607,71,5,0,0,0,0,0,0,0,0,0,0
0,110,-2147483648,10,1,86,0,0,1,0,0,0,572,72,3,0,0,0,0,0,0,0,0,0,0
0,111,-2147483648,10,1,11,0,0,1,0,0,0,444,27,2,0,0,0,0,0,0,0,0,0,0
0,112,-2147483648,15,11,9,0,0,0,0,0,0,594,64,5,0,0,0,0,0,0,0,0,0,0
0,113,-2147483648,14,9,1,0,0,1,0,0,0,550,75,4,0,0,0,0,0,0,0,0,0,0
0,114,-2147483648,13,9,4,0,0,1,0,0,0,541,39,5,0,0,0,0,0,0,0,0,0,0
0,115,-2147483648,17,9,6,0,0,1,0,0,0,539,79,2,0,0,0,0,0,0,0,0,0,0
0,116,-2147483648,10,7,58,0,0,0,0,0,0,601,77,4,0,1,0,0,0,0,2,0,0,0
0,117,-2147483648,10,11,4,0,0,1,0,0,0,438,125,2,0,0,0,0,0,0,0,0,0,0
0,118,-2147483648,8,6,20,0,0,1,0,0,0,565,63,4,0,0,0,0,0,0,0,0,0,0
0,119,-2147483648,8,2,6,0,0,0,0,0,0,453,72,4,0,1,0,0,0,0,0,0,0,0
0,120,-2147483648,11,7,29,0,0,1,0,0,0,572,61,5,0,0,0,0,0,0,0,0,0,0
0,121,-2147483648,9,9,12,0,0,1,0,0,0,566,85,4,0,0,0,0,0,0,0,0,0,0
0,122,-2147483648,8,2,15,0,0,1,0,0,0,480,34,5,0,0,0,0,0,0,0,0,0,0
0,123,-2147483648,14,11,70,0,0,1,0,0,0,347,29,5,0,0,0,0,0,0,0,0,0,0
0,124,-2147483648,10,8,95,0,0,1,0,0,0,475,35,4,0,0,0,0,0,0,0,0,0,0
0,125,-2147483648,13,9,5,0,0,1,0,0,0,483,25,3,0,0,0,0,0,0,0,0,0,0
0,126,-2147483648,15,11,44,0,0,1,0,0,0,544,54,4,0,0,0,0,0,0,0,0,0,0
0,127,-2147483648,10,9,7,0,0,1,0,0,0,586,78,5,0,0,0,0,0,0,0,0,0,0
0,128,-2147483648,6,2,22,0,0,1,0,0,0,454,68,5,0,0,0,0,0,0,0,0,0,0
0,129,-2147483648,13,11,14,0,0,0,0,0,0,579,75,4,0,2,43,0,0,0,2,1088,0,0
0,130,-2147483648,7,2,5,0,0,1,0,0,0,593,67,3,0,0,0,0,0,0,0,0,0,0
0,131,-2147483648,9,5,21,0,0,1,0,0,0,570,114,5,0,0,0,0,0,0,0,0,0,0
0,132,-2147483648,10,10,26,0,0,0,0,0,0,457,34,5,0,1,67,0,0,0,2,9616,0,0
0,133,-2147483648,10,9,6,0,0,0,0,0,0,436,38,5,0,1,59,0,0,0,0,5006,0,0
0,134,-2147483648,15,8,31,0,0,0,0,0,0,514,18,4,0,1,132,0,0,0,1,70490,0,0
0,135,-2147483648,9,11,18,0,0,1,0,0,0,541,35,4,0,0,0,0,0,0,0,0,0,0
0,136,-2147483648,15,9,34,0,0,1,0,0,0,473,93,4,0,0,0,0,0,0,0,0,0,0
0,137,-2147483648,11,9,33,0,0,1,0,0,0,514,27,3,0,0,0,0,0,0,0,0,0,0
0,138,-2147483648,12,9,3,0,0,1,0,0,0,541,36,4,0,0,0,0,0,0,0,0,0,0
0,139,-2147483648,11,2,25,0,0,1,0,0,0,481,23,2,0,0,0,0,0,0,0,0,0,0
0,140,-2147483648,8,2,14,0,0,1,0,0,0,453,67,3,0,0,0,0,0,0,0,0,0,0
0,141,-2147483648,10,2,46,0,0,1,0,0,0,467,31,4,0,0,0,0,0,0,0,0,0,0
0,142,-2147483648,9,2,0,0,0,0,0,0,0,450,23,4,0,3,0,0,0,0,2,0,0,0
0,143,-2147483648,14,8,64,0,0,1,0,0,0,583,62,4,0,0,0,0,0,0,0,0,0,0
0,144,-2147483648,9,11,20,0,0,1,0,0,0,503,11,3,0,0,0,0,0,0,0,0,0,0
0,145,-2147483648,10,9,145,0,0,1,0,0,0,582,70,4,0,0,0,0,0,0,0,0,0,0
0,146,-2147483648,10,7,22,0,0,1,0,0,0,495,21,2,0,0,0,0,0,0,0,0,0,0
0,147,-2147483648,15,14,55,0,0,0,0,0,0,476,62,5,0,0,61,0,0,0,0,15542,0,0
0,148,-2147483648,18,12,19,0,0,0,0,0,0,527,47,4,0,1,0,0,0,0,1,0,0,0
0,149,-2147483648,10,7,51,0,0,1,0,0,0,514,51,5,0,0,0,0,0,0,0,0,0,0
0,150,-2147483648,14,12,39,0,0,0,0,0,0,471,48,4,0,0,0,0,0,0,0,0,0,0
0,151,-2147483648,10,4,15,0,0,0,0,0,0,602,74,5,0,1,0,0,0,0,0,0,0,0
0,152,-2147483648,10,7,44,0,0,1,0,0,0,435,27,2,0,0,0,0,0,0,0,0,0,0
0,153,-2147483648,9,8,24,0,0,0,0,0,0,480,32,5,0,0,26,0,0,0,0,404,0,0
0,154,-2147483648,12,1,11,0,0,0,0,0,0,549,83,4,0,2,1,0,0,0,3,12,0,0
0,155,-2147483648,10,10,18,0,0,1,0,0,0,481,20,4,0,0,0,0,0,0,0,0,0,0
0,156,-2147483648,9,8,8,0,0,1,0,0,0,603,86,4,0,0,0,0,0,0,0,0,0,0
0,157,-2147483648,10,3,0,0,0,1,0,0,0,536,23,4,0,0,0,0,0,0,0,0,0,0
0,158,-2147483648,12,10,46,0,0,0,0,0,0,471,59,4,0,1,0,0,0,0,0,0,0,0
0,159,-2147483648,12,2,148,0,0,1,0,0,0,542,51,4,0,0,0,0,0,0,0,0,0,0
0,160,-2147483648,19,10,43,0,0,1,0,0,0,517,35,4,0,0,0,0,0,0,0,0,0,0
0,161,-2147483648,10,13,15,0,0,1,0,0,0,474,66,5,0,0,0,0,0,0,0,0,0,0
0,162,-2147483648,14,10,69,0,0,0,0,0,0,435,57,4,0,1,49,0,0,0,0,9092,0,0
0,163,-2147483648,8,5,40,0,0,1,0,0,0,536,43,1,0,0,0,0,0,0,0,0,0,0
0,164,-2147483648,11,6,12,0,0,0,0,0,0,461,45,4,0,1,0,0,0,0,1,0,0,0
0,165,-2147483648,11,8,11,0,0,1,0,0,0,457,18,5,0,0,0,0,0,0,0,0,0,0
0,166,-2147483648,7,9,0,0,0,1,0,0,0,496,18,4,0,0,0,0,0,0,0,0,0,0
0,167,-2147483648,11,7,54,0,0,1,0,0,0,464,110,5,0,0,0,0,0,0,0,0,0,0
0,168,-2147483648,8,9,0,0,0,1,0,0,0,541,30,3,0,0,0,0,0,0,0,0,0,0
0,169,-2147483648,9,9,9,0,0,0,0,0,0,370,51,4,0,1,0,0,0,0,0,0,0,0
0,170,-2147483648,13,3,73,0,0,1,0,0,0,531,46,4,0,0,0,0,0,0,0,0,0,0
0,171,-2147483648,8,8,17,0,0,1,0,0,0,521,31,4,0,0,0,0,0,0,0,0,0,0
0,172,-2147483648,10,10,52,0,0,1,0,0,0,524,35,4,0,0,0,0,0,0,0,0,0,0
0,173,-2147483648,10,2,48,0,0,1,0,0,0,527,44,3,0,0,0,0,0,0,0,0,0,0
0,174,-2147483648,9,2,54,0,0,1,0,0,0,538,52,4,0,0,0,0,0,0,0,0,0,0
0,175,-2147483648,8,2,40,0,0,1,0,0,0,578,83,4,0,0,0,0,0,0,0,0,0,0
0,176,-2147483648,14,12,36,0,0,1,0,0,0,529,66,4,0,0,0,0,0,0,0,0,0,0
0,177,-2147483648,12,9,43,0,0,1,0,0,0,480,19,3,0,0,0,0,0,0,0,0,0,0
0,178,-2147483648,11,2,52,0,0,0,0,0,0,594,78,5,0,2,0,0,0,0,3,0,0,0
0,179,-2147483648,12,9,19,0,0,0,0,0,0,463,21,4,0,0,0,0,0,0,0,0,0,0
0,180,-2147483648,15,14,8,0,0,0,0,0,0,354,18,4,0,0,0,0,0,0,0,0,0,0
0,181,-2147483648,7,9,40,0,0,0,0,0,0,492,27,4,0,0,0,0,0,0,0,0,0,0
0,182,-2147483648,13,8,79,0,0,0,0,0,0,481,31,5,0,0,8,0,0,0,0,387,0,0
0,183,-2147483648,10,2,49,0,0,0,0,0,0,598,79,4,0,0,11,0,0,0,0,27,0,0
0,184,-2147483648,10,6,76,0,0,1,0,0,0,504,29,3,0,0,0,0,0,0,0,0,0,0
0,185,-2147483648,12,2,118,0,0,1,0,0,0,503,14,5,0,0,0,0,0,0,0,0,0,0
0,186,-2147483648,7,7,29,0,0,1,0,0,0,69,15,5,0,0,0,0,0,0,0,0,0,0
0,187,-2147483648,7,10,50,0,0,0,0,0,0,520,20,5,0,1,0,0,0,0,2,0,0,0
0,188,-2147483648,16,9,84,0,0,1,0,0,0,499,103,2,0,0,0,0,0,0,0,0,0,0
0,189,-2147483648,9,1,78,0,0,1,0,0,0,490,152,4,0,0,0,0,0,0,0,0,0,0
0,190,-2147483648,9,8,34,0,0,1,0,0,0,587,54,5,0,0,0,0,0,0,0,0,0,0
0,191,-2147483648,8,3,42,0,0,1,0,0,0,544,74,4,0,0,0,0,0,0,0,0,0,0
0,192,-2147483648,9,6,8,0,0,1,0,0,0,67,20,4,0,0,0,0,0,0,0,0,0,0
0,193,-2147483648,12,10,4,0,0,1,0,0,0,95,39,5,0,0,0,0,0,0,0,0,0,0
0,194,-2147483648,6,4,18,0,0,1,0,0,0,581,72,5,0,0,0,0,0,0,0,0,0,0
0,195,-2147483648,8,9,29,0,0,1,0,0,0,70,14,5,0,0,0,0,0,0,0,0,0,0
0,196,-2147483648,11,2,8,0,0,0,0,0,0,609,85,4,0,0,35,0,0,0,0,1174,0,0
0,197,-2147483648,11,9,25,0,0,1,0,0,0,543,97,4,0,0,0,0,0,0,0,0,0,0
0,198,-2147483648,17,11,7,0,0,1,0,0,0,481,75,3,0,0,0,0,0,0,0,0,0,0
0,199,-2147483648,11,7,32,0,0,1,0,0,0,509,100,6,0,0,0,0,0,0,0,0,0,0
0,200,-2147483648,18,9,21,0,0,1,0,0,0,207,41,5,0,0,0,0,0,0,0,0,0,0
0,201,-2147483648,11,11,23,0,0,0,0,0,0,572,49,5,0,0,0,0,0,0,0,0,0,0
0,202,-2147483648,10,9,0,0,0,0,0,0,0,537,13,5,0,1,159,0,0,0,1,78054,0,0
0,203,-2147483648,14,10,7,0,0,1,0,0,0,519,79,4,0,0,0,0,0,0,0,0,0,0
0,204,-2147483648,13,11,27,0,0,1,0,0,0,523,103,5,0,0,0,0,0,0,0,0,0,0
0,205,-2147483648,17,17,7,0,0,1,0,0,0,444,127,4,0,0,0,0,0,0,0,0,0,0
0,206,-2147483648,11,1,9,0,0,1,0,0,0,362,84,5,0,0,0,0,0,0,0,0,0,0
0,207,-2147483648,16,9,107,0,0,1,0,0,0,543,99,3,0,0,0,0,0,0,0,0,0,0
0,208,-2147483648,8,6,21,0,0,1,0,0,0,513,79,5,0,0,0,0,0,0,0,0,0,0
0,209,-2147483648,11,2,29,0,0,0,0,0,0,523,71,4,0,0,12,0,0,0,0,123,0,0
0,210,-2147483648,10,10,33,0,0,0,0,0,0,519,22,4,0,2,49,0,0,0,0,4454,0,0
0,211,-2147483648,25,7,75,0,0,1,0,0,0,232,13,4,0,0,0,0,0,0,0,0,0,0
0,212,-2147483648,13,10,11,0,0,1,0,0,0,482,79,5,0,0,0,0,0,0,0,0,0,0
0,213,-2147483648,16,8,0,0,0,1,0,0,0,468,109,3,0,0,0,0,0,0,0,0,0,0
0,214,-2147483648,9,8,29,0,0,1,0,0,0,342,90,5,0,0,0,0,0,0,0,0,0,0
0,215,-2147483648,8,1,3,0,0,0,0,0,0,475,25,5,0,1,0,0,0,0,0,0,0,0
0,216,-2147483648,12,10,9,0,0,1,0,0,0,305,16,5,0,0,0,0,0,0,0,0,0,0
0,217,-2147483648,12,9,1,0,0,1,0,0,0,73,11,4,0,0,0,0,0,0,0,0,0,0
0,218,-2147483648,9,7,5,0,0,1,0,0,0,92,55,5,0,0,0,0,0,0,0,0,0,0
0,219,-2147483648,11,7,40,0,0,0,0,0,0,501,43,4,0,0,38,0,0,0,0,5929,0,0
0,220,-2147483648,11,10,15,0,0,1,0,0,0,74,14,5,0,0,0,0,0,0,0,0,0,0
0,221,-2147483648,9,6,43,0,0,1,0,0,0,497,69,5,0,0,0,0,0,0,0,0,0,0
0,222,-2147483648,9,7,28,0,0,0,0,0,0,588,57,5,0,1,0,0,0,0,2,0,0,0
0,223,-2147483648,9,9,2,0,0,1,0,0,0,74,15,5,0,0,0,0,0,0,0,0,0,0
0,224,-2147483648,10,9,42,0,0,1,0,0,0,521,33,4,0,0,0,0,0,0,0,0,0,0
0,225,-2147483648,10,2,42,0,0,1,0,0,0,567,107,5,0,0,0,0,0,0,0,0,0,0
0,226,-2147483648,7,1,55,0,0,1,0,0,0,304,76,4,0,0,0,0,0,0,0,0,0,0
0,227,-2147483648,11,9,65,0,0,0,0,0,0,502,45,4,0,0,24,0,0,0,0,0,0,0
0,228,-2147483648,11,7,19,0,0,1,0,0,0,622,62,4,0,0,0,0,0,0,0,0,0,0
0,229,-2147483648,15,14,7,0,0,1,0,0,0,561,34,3,0,0,0,0,0,0,0,0,0,0
0,230,-2147483648,7,12,53,0,0,1,0,0,0,546,62,1,0,0,0,0,0,0,0,0,0,0
0,231,-2147483648,13,10,13,0,0,1,0,0,0,548,111,4,0,0,0,0,0,0,0,0,0,0
0,232,-2147483648,10,2,91,0,0,1,0,0,0,520,27,4,0,0,0,0,0,0,0,0,0,0
0,233,-2147483648,11,3,10,0,0,1,0,0,0,615,97,4,0,0,0,0,0,0,0,0,0,0
0,234,-2147483648,13,3,48,0,0,1,0,0,0,92,41,4,0,0,0,0,0,0,0,0,0,0
0,235,-2147483648,12,9,64,0,0,1,0,0,0,524,101,4,0,0,0,0,0,0,0,0,0,0
0,236,-2147483648,9,10,1,0,0,1,0,0,0,297,23,4,0,0,0,0,0,0,0,0,0,0
0,237,-2147483648,11,7,39,0,0,1,0,0,0,299,24,1,0,0,0,0,0,0,0,0,0,0
0,238,-2147483648,18,8,20,0,0,1,0,0,0,546,77,4,0,0,0,0,0,0,0,0,0,0
0,239,-2147483648,22,12,22,0,0,1,0,0,0,555,118,3,0,0,0,0,0,0,0,0,0,0
0,240,-2147483648,19,13,39,0,0,1,0,0,0,241,12,4,0,0,0,0,0,0,0,0,0,0
0,241,-2147483648,9,9,26,0,0,0,0,0,0,532,28,5,0,0,0,0,0,0,0,0,0,0
0,242,-2147483648,11,3,13,0,0,0,0,0,0,500,27,5,0,0,41,0,0,0,0,334,0,0
0,243,-2147483648,13,10,21,0,0,0,0,0,0,496,21,4,0,0,46,0,0,0,0,675,0,0
0,244,-2147483648,13,10,16,0,0,1,0,0,0,72,11,2,0,0,0,0,0,0,0,0,0,0
0,245,-2147483648,13,2,21,0,0,1,0,0,0,518,58,4,0,0,0,0,0,0,0,0,0,0
0,246,-2147483648,17,9,16,0,0,1,0,0,0,469,91,3,0,0,0,0,0,0,0,0,0,0
0,247,-2147483648,10,8,12,0,0,0,0,0,0,569,77,5,0,2,0,0,0,0,4,0,0,0
0,248,-2147483648,9,2,8,0,0,0,0,0,0,541,38,5,0,0,0,0,0,0,0,0,0,0
0,249,-2147483648,14,3,4,0,0,1,0,0,0,587,43,5,0,0,0,0,0,0,0,0,0,0
0,250,-2147483648,11,2,6,0,0,1,0,0,0,613,90,4,0,0,0,0,0,0,0,0,0,0
0,251,-2147483648,11,2,48,0,0,1,0,0,0,94,25,4,0,0,0,0,0,0,0,0,0,0
0,252,-2147483648,13,10,46,0,0,1,0,0,0,348,94,4,0,0,0,0,0,0,0,0,0,0
0,253,-2147483648,9,10,54,0,0,1,0,0,0,549,50,4,0,0,0,0,0,0,0,0,0,0
0,254,-2147483648,6,10,84,0,0,0,0,0,0,493,23,8,0,0,18,0,0,0,0,75,0,0
0,255,-2147483648,13,3,24,0,0,1,0,0,0,564,86,5,0,0,0,0,0,0,0,0,0,0
